time (min),bacterium area (pixels),bacterium area (µm^2)
7656,965,2.6093599999999997
7657,970,2.62288
7658,976,2.6391039999999997
7659,976,2.6391039999999997
7660,973,2.630992
7661,1001,2.7067039999999998
7662,1005,2.71752
7663,1021,2.7607839999999997
7664,1025,2.7716
7665,1026,2.774304
7666,1035,2.79864
7667,1030,2.7851199999999996
7668,1050,2.8392
7669,1056,2.8554239999999997
7670,1053,2.8473119999999996
7671,1062,2.871648
7672,1064,2.8770559999999996
7673,1077,2.9122079999999997
7674,1079,2.9176159999999998
7675,1083,2.928432
7676,1093,2.955472
7677,1099,2.9716959999999997
7678,1106,2.990624
7679,1116,3.017664
7680,1129,3.052816
7681,1118,3.023072
7682,1131,3.0582239999999996
7683,1142,3.0879679999999996
7684,1141,3.0852639999999996
7685,1147,3.101488
7686,1143,3.0906719999999996
7687,1158,3.131232
7688,1161,3.139344
7689,1154,3.1204159999999996
7690,1168,3.1582719999999997
7691,1165,3.1501599999999996
7692,1181,3.193424
7693,1183,3.198832
7694,1194,3.228576
7695,1180,3.19072
7696,1195,3.23128
7697,1209,3.2691359999999996
7698,1205,3.25832
7699,1199,3.2420959999999996
7700,1205,3.25832
7701,1198,3.2393919999999996
7702,1208,3.2664319999999996
7703,1191,3.2204639999999998
7704,1185,3.20424
7705,1198,3.2393919999999996
7706,1171,3.166384
7707,671,1.8143839999999998
7708,1156,3.1258239999999997
7709,490,1.32496
7710,1174,3.174496
7711,487,1.3168479999999998
7712,487,1.3168479999999998
7713,497,1.343888
7714,505,1.3655199999999998
7715,534,1.4439359999999999
7716,1253,3.3881119999999996
7717,1283,3.469232
7718,1332,3.6017279999999996
7719,1347,3.6422879999999997
7720,746,2.017184
7721,744,2.011776
7722,734,1.9847359999999998
7723,760,2.05504
7724,757,2.046928
7725,747,2.019888
7726,756,2.044224
7727,763,2.0631519999999997
7728,778,2.103712
7729,764,2.0658559999999997
7730,764,2.0658559999999997
7731,780,2.10912
7732,777,2.1010079999999998
7733,787,2.1280479999999997
7734,793,2.144272
7735,788,2.1307519999999998
7736,798,2.1577919999999997
7737,861,2.328144
7738,802,2.168608
7739,818,2.211872
7740,872,2.357888
7741,813,2.198352
7742,825,2.2308
7743,844,2.2821759999999998
7744,840,2.27136
7745,837,2.263248
7746,858,2.320032
7747,860,2.32544
7748,864,2.3362559999999997
7749,867,2.344368
7750,882,2.384928
7751,916,2.476864
7752,918,2.482272
7753,892,2.411968
7754,882,2.384928
7755,901,2.436304
7756,956,2.5850239999999998
7757,902,2.439008
7758,911,2.4633439999999998
7759,920,2.4876799999999997
7760,920,2.4876799999999997
7761,937,2.533648
7762,951,2.571504
7763,958,2.590432
7764,957,2.587728
7765,947,2.560688
7766,972,2.628288
7767,970,2.62288
7768,963,2.6039519999999996
7769,982,2.655328
7770,981,2.652624
7771,997,2.6958879999999996
7772,995,2.69048
7773,1008,2.7256319999999996
7774,1010,2.7310399999999997
7775,1026,2.774304
7776,1024,2.768896
7777,1044,2.8229759999999997
7778,1037,2.804048
7779,1042,2.8175679999999996
7780,1044,2.8229759999999997
7781,1054,2.8500159999999997
7782,1058,2.860832
7783,1066,2.8824639999999997
7784,1080,2.92032
7785,1078,2.9149119999999997
7786,1082,2.925728
7787,1089,2.9446559999999997
7788,1093,2.955472
7789,1104,2.985216
7790,1104,2.985216
7791,1111,3.0041439999999997
7792,1108,2.9960319999999996
7793,1128,3.050112
7794,1121,3.0311839999999997
7795,1125,3.042
7796,1152,3.1150079999999996
7797,1148,3.104192
7798,1142,3.0879679999999996
7799,1151,3.112304
7800,1155,3.1231199999999997
7801,1173,3.171792
7802,1177,3.1826079999999997
7803,1183,3.198832
7804,1188,3.2123519999999997
7805,1198,3.2393919999999996
7806,1204,3.255616
7807,1207,3.263728
7808,1223,3.3069919999999997
7809,1220,3.2988799999999996
7810,1241,3.355664
7811,1224,3.3096959999999997
7812,1234,3.3367359999999997
7813,1249,3.377296
7814,1254,3.3908159999999996
7815,1265,3.4205599999999996
7816,1272,3.439488
7817,1287,3.4800479999999996
7818,1290,3.4881599999999997
7819,1290,3.4881599999999997
7820,1292,3.493568
7821,1296,3.504384
7822,1314,3.5530559999999998
7823,1411,3.8153439999999996
7824,1466,3.9640639999999996
7825,834,2.255136
7826,832,2.2497279999999997
7827,840,2.27136
7828,853,2.3065119999999997
7829,842,2.2767679999999997
7830,843,2.2794719999999997
7831,857,2.317328
7832,860,2.32544
7833,862,2.330848
7834,872,2.357888
7835,867,2.344368
7836,873,2.360592
7837,876,2.3687039999999997
7838,883,2.387632
7839,885,2.3930399999999996
7840,884,2.390336
7841,892,2.411968
7842,896,2.422784
7843,893,2.414672
7844,908,2.4552319999999996
7845,917,2.479568
7846,918,2.482272
7847,918,2.482272
7848,0,0.0
7849,927,2.506608
7850,929,2.512016
7851,949,2.566096
7852,942,2.5471679999999997
7853,948,2.563392
7854,947,2.560688
7855,960,2.59584
7856,966,2.6120639999999997
7857,969,2.620176
7858,976,2.6391039999999997
7859,982,2.655328
7860,986,2.6661439999999996
7861,995,2.69048
7862,996,2.693184
7863,1002,2.709408
7864,1007,2.722928
7865,1008,2.7256319999999996
7866,1027,2.777008
7867,1018,2.752672
7868,0,0.0
7869,1032,2.7905279999999997
7870,1041,2.8148639999999996
7871,1051,2.841904
7872,1053,2.8473119999999996
7873,1047,2.831088
7874,1063,2.8743519999999996
7875,1063,2.8743519999999996
7876,1066,2.8824639999999997
7877,1073,2.901392
7878,1080,2.92032
7879,1096,2.963584
7880,1094,2.958176
7881,1088,2.9419519999999997
7882,1119,3.0257759999999996
7883,1129,3.052816
7884,1126,3.044704
7885,1121,3.0311839999999997
7886,1133,3.0636319999999997
7887,1134,3.0663359999999997
7888,1146,3.0987839999999998
7889,1153,3.1177119999999996
7890,1157,3.1285279999999998
7891,1156,3.1258239999999997
7892,1160,3.13664
7893,1164,3.1474559999999996
7894,1184,3.201536
7895,1182,3.196128
7896,1186,3.2069439999999996
7897,1183,3.198832
7898,1192,3.223168
7899,1201,3.2475039999999997
7900,1207,3.263728
7901,1207,3.263728
7902,1217,3.290768
7903,1219,3.2961759999999996
7904,1236,3.342144
7905,1238,3.347552
7906,1234,3.3367359999999997
7907,1242,3.3583679999999996
7908,1252,3.385408
7909,1251,3.382704
7910,2378,6.430111999999999
7911,1252,3.385408
7912,1274,3.444896
7913,1282,3.466528
7914,1314,3.5530559999999998
7915,1323,3.5773919999999997
7916,1228,3.320512
7917,1278,3.4557119999999997
7918,1261,3.409744
7919,1262,3.412448
7920,1268,3.4286719999999997
7921,1297,3.5070879999999995
7922,1304,3.526016
7923,1294,3.498976
7924,1290,3.4881599999999997
7925,1332,3.6017279999999996
7926,1315,3.55576
7927,669,1.808976
7928,678,1.8333119999999998
7929,669,1.808976
7930,682,1.8441279999999998
7931,674,1.822496
7932,676,1.827904
7933,686,1.854944
7934,692,1.871168
7935,698,1.887392
7936,698,1.887392
7937,703,1.900912
7938,705,1.9063199999999998
7939,707,1.9117279999999999
7940,705,1.9063199999999998
7941,713,1.9279519999999999
7942,717,1.9387679999999998
7943,714,1.930656
7944,712,1.9252479999999998
7945,719,1.944176
7946,718,1.9414719999999999
7947,726,1.963104
7948,741,2.0036639999999997
7949,733,1.9820319999999998
7950,743,2.0090719999999997
7951,739,1.9982559999999998
7952,743,2.0090719999999997
7953,764,2.0658559999999997
7954,755,2.04152
7955,756,2.044224
7956,770,2.08208
7957,768,2.076672
7958,770,2.08208
7959,786,2.1253439999999997
7960,771,2.084784
7961,801,2.165904
7962,784,2.119936
7963,780,2.10912
7964,809,2.1875359999999997
7965,798,2.1577919999999997
7966,820,2.2172799999999997
7967,825,2.2308
7968,829,2.241616
7969,820,2.2172799999999997
7970,843,2.2794719999999997
7971,844,2.2821759999999998
7972,838,2.265952
7973,849,2.295696
7974,866,2.3416639999999997
7975,876,2.3687039999999997
7976,875,2.3659999999999997
7977,865,2.3389599999999997
7978,873,2.360592
7979,883,2.387632
7980,892,2.411968
7981,899,2.4308959999999997
7982,903,2.441712
7983,906,2.449824
7984,904,2.444416
7985,910,2.4606399999999997
7986,930,2.5147199999999996
7987,930,2.5147199999999996
7988,932,2.5201279999999997
7989,943,2.5498719999999997
7990,941,2.5444639999999996
7991,952,2.5742079999999996
7992,973,2.630992
7993,979,2.647216
7994,975,2.6363999999999996
7995,967,2.6147679999999998
7996,989,2.6742559999999997
7997,994,2.687776
7998,997,2.6958879999999996
7999,1018,2.752672
8000,1033,2.7932319999999997
8001,1025,2.7716
8002,1031,2.7878239999999996
8003,1039,2.809456
8004,1048,2.833792
8005,1048,2.833792
8006,1050,2.8392
8007,1054,2.8500159999999997
8008,1062,2.871648
8009,1074,2.904096
8010,1096,2.963584
8011,1106,2.990624
8012,1098,2.9689919999999996
8013,1114,3.012256
8014,1117,3.020368
8015,1137,3.074448
8016,1145,3.0960799999999997
8017,1145,3.0960799999999997
8018,1161,3.139344
8019,1152,3.1150079999999996
8020,1152,3.1150079999999996
8021,1155,3.1231199999999997
8022,1157,3.1285279999999998
8023,1307,3.534128
8024,782,2.114528
8025,791,2.138864
8026,777,2.1010079999999998
8027,793,2.144272
8028,787,2.1280479999999997
8029,798,2.1577919999999997
8030,805,2.17672
8031,815,2.20376
8032,816,2.206464
8033,825,2.2308
8034,829,2.241616
8035,840,2.27136
8036,837,2.263248
8037,850,2.2984
8038,840,2.27136
8039,851,2.301104
8040,860,2.32544
8041,871,2.355184
8042,873,2.360592
8043,872,2.357888
8044,876,2.3687039999999997
8045,873,2.360592
8046,895,2.42008
8047,892,2.411968
8048,904,2.444416
8049,903,2.441712
8050,915,2.47416
8051,913,2.468752
8052,929,2.512016
8053,0,0.0
8054,934,2.525536
8055,938,2.536352
8056,942,2.5471679999999997
8057,944,2.5525759999999997
8058,960,2.59584
8059,957,2.587728
8060,963,2.6039519999999996
8061,961,2.598544
8062,969,2.620176
8063,0,0.0
8064,0,0.0
8065,976,2.6391039999999997
8066,991,2.679664
8067,996,2.693184
8068,999,2.7012959999999997
8069,1006,2.720224
8070,1008,2.7256319999999996
8071,1014,2.741856
8072,1031,2.7878239999999996
8073,1028,2.779712
8074,1034,2.7959359999999998
8075,1045,2.8256799999999997
8076,1051,2.841904
8077,1060,2.86624
8078,1062,2.871648
8079,1069,2.890576
8080,1071,2.895984
8081,618,1.671072
8082,1077,2.9122079999999997
8083,1093,2.955472
8084,1092,2.952768
8085,1102,2.979808
8086,1096,2.963584
8087,0,0.0
8088,0,0.0
8089,1121,3.0311839999999997
8090,1125,3.042
8091,1135,3.0690399999999998
8092,1151,3.112304
8093,1153,3.1177119999999996
8094,1146,3.0987839999999998
8095,0,0.0
8096,1170,3.16368
8097,1163,3.144752
8098,1175,3.1771999999999996
8099,1190,3.2177599999999997
8100,1201,3.2475039999999997
8101,414,1.119456
8102,1200,3.2447999999999997
8103,1228,3.320512
8104,1229,3.323216
8105,1242,3.3583679999999996
8106,1238,3.347552
8107,1249,3.377296
8108,1263,3.415152
8109,1267,3.4259679999999997
8110,1277,3.4530079999999996
8111,1273,3.442192
8112,1289,3.4854559999999997
8113,1290,3.4881599999999997
8114,1296,3.504384
8115,1297,3.5070879999999995
8116,1308,3.5368319999999995
8117,1312,3.5476479999999997
8118,0,0.0
8119,1322,3.5746879999999996
8120,1334,3.6071359999999997
8121,1347,3.6422879999999997
8122,1363,3.685552
8123,1354,3.6612159999999996
8124,1379,3.7288159999999997
8125,1378,3.7261119999999996
8126,1032,2.7905279999999997
8127,1397,3.7774879999999995
8128,1394,3.769376
8129,1394,3.769376
8130,1407,3.804528
8131,1416,3.828864
8132,1439,3.891056
8133,1368,3.6990719999999997
8134,1393,3.766672
8135,1339,3.620656
8136,786,2.1253439999999997
8137,787,2.1280479999999997
8138,794,2.146976
8139,798,2.1577919999999997
8140,794,2.146976
8141,804,2.174016
8142,1409,3.8099359999999995
8143,1383,3.739632
8144,1412,3.8180479999999997
8145,809,2.1875359999999997
8146,788,2.1307519999999998
8147,810,2.1902399999999997
8148,795,2.14968
8149,803,2.171312
8150,798,2.1577919999999997
8151,801,2.165904
8152,806,2.179424
8153,805,2.17672
8154,807,2.1821279999999996
8155,810,2.1902399999999997
8156,821,2.2199839999999997
8157,2419,6.540976
8158,884,2.390336
8159,888,2.4011519999999997
8160,890,2.40656
8161,898,2.4281919999999997
8162,895,2.42008
8163,895,2.42008
8164,0,0.0
8165,915,2.47416
8166,916,2.476864
8167,0,0.0
8168,0,0.0
8169,930,2.5147199999999996
8170,925,2.5012
8171,929,2.512016
8172,948,2.563392
8173,936,2.530944
8174,0,0.0
8175,939,2.539056
8176,0,0.0
8177,968,2.617472
8178,969,2.620176
8179,974,2.6336959999999996
8180,978,2.6445119999999998
8181,986,2.6661439999999996
8182,996,2.693184
8183,1018,2.752672
8184,1014,2.741856
8185,0,0.0
8186,1015,2.74456
8187,1016,2.747264
8188,1028,2.779712
8189,1036,2.801344
8190,1032,2.7905279999999997
8191,1041,2.8148639999999996
8192,1038,2.806752
8193,1032,2.7905279999999997
8194,1054,2.8500159999999997
8195,1057,2.858128
8196,1074,2.904096
8197,1076,2.9095039999999996
8198,1086,2.9365439999999996
8199,1090,2.9473599999999998
8200,1099,2.9716959999999997
8201,1113,3.009552
8202,1113,3.009552
8203,1120,3.0284799999999996
8204,1134,3.0663359999999997
8205,1135,3.0690399999999998
8206,1139,3.079856
8207,1147,3.101488
8208,1157,3.1285279999999998
8209,1156,3.1258239999999997
8210,1169,3.160976
8211,1173,3.171792
8212,1175,3.1771999999999996
8213,1185,3.20424
8214,1196,3.233984
8215,1195,3.23128
8216,1217,3.290768
8217,1200,3.2447999999999997
8218,1210,3.2718399999999996
8219,1211,3.2745439999999997
8220,1220,3.2988799999999996
8221,1228,3.320512
8222,1238,3.347552
8223,1246,3.3691839999999997
8224,1258,3.4016319999999998
8225,1258,3.4016319999999998
8226,1268,3.4286719999999997
8227,1276,3.4503039999999996
8228,1281,3.463824
8229,1281,3.463824
8230,1295,3.50168
8231,1283,3.469232
8232,1302,3.5206079999999997
8233,1329,3.593616
8234,1329,3.593616
8235,1338,3.617952
8236,1357,3.6693279999999997
8237,1359,3.674736
8238,1373,3.712592
8239,1367,3.6963679999999997
8240,1375,3.7179999999999995
8241,1389,3.7558559999999996
8242,1409,3.8099359999999995
8243,1408,3.807232
8244,0,0.0
8245,0,0.0
8246,1426,3.8559039999999998
8247,1399,3.7828959999999996
8248,757,2.046928
8249,1400,3.7855999999999996
8250,0,0.0
8251,786,2.1253439999999997
8252,796,2.1523839999999996
8253,787,2.1280479999999997
8254,797,2.1550879999999997
8255,792,2.141568
8256,803,2.171312
8257,805,2.17672
8258,808,2.1848319999999997
8259,816,2.206464
8260,814,2.201056
8261,828,2.238912
8262,824,2.228096
8263,832,2.2497279999999997
8264,837,2.263248
8265,838,2.265952
8266,0,0.0
8267,0,0.0
8268,853,2.3065119999999997
8269,0,0.0
8270,867,2.344368
8271,860,2.32544
8272,0,0.0
8273,872,2.357888
8274,877,2.3714079999999997
8275,878,2.374112
8276,872,2.357888
8277,884,2.390336
8278,884,2.390336
8279,889,2.4038559999999998
8280,891,2.409264
8281,896,2.422784
8282,895,2.42008
8283,913,2.468752
8284,923,2.495792
8285,916,2.476864
8286,924,2.498496
8287,0,0.0
8288,933,2.5228319999999997
8289,932,2.5201279999999997
8290,0,0.0
8291,939,2.539056
8292,945,2.5552799999999998
8293,968,2.617472
8294,962,2.601248
8295,965,2.6093599999999997
8296,969,2.620176
8297,973,2.630992
8298,982,2.655328
8299,991,2.679664
8300,1002,2.709408
8301,1014,2.741856
8302,1008,2.7256319999999996
8303,1013,2.739152
8304,1021,2.7607839999999997
8305,1475,3.9883999999999995
8306,1035,2.79864
8307,1039,2.809456
8308,1047,2.831088
8309,1050,2.8392
8310,1053,2.8473119999999996
8311,1077,2.9122079999999997
8312,1089,2.9446559999999997
8313,1078,2.9149119999999997
8314,1096,2.963584
8315,1099,2.9716959999999997
8316,1116,3.017664
8317,1111,3.0041439999999997
8318,1111,3.0041439999999997
8319,1519,4.1073759999999995
8320,1114,3.012256
8321,1132,3.0609279999999996
8322,1139,3.079856
8323,1152,3.1150079999999996
8324,1149,3.106896
8325,1161,3.139344
8326,1161,3.139344
8327,1171,3.166384
8328,1177,3.1826079999999997
8329,1188,3.2123519999999997
8330,1208,3.2664319999999996
8331,1202,3.2502079999999998
8332,1219,3.2961759999999996
8333,1184,3.201536
8334,1207,3.263728
8335,1209,3.2691359999999996
8336,1239,3.350256
8337,1267,3.4259679999999997
8338,1275,3.4475999999999996
8339,1292,3.493568
8340,0,0.0
8341,1112,3.0068479999999997
8342,1255,3.3935199999999996
8343,681,1.841424
8344,0,0.0
8345,0,0.0
8346,700,1.8927999999999998
8347,703,1.900912
8348,704,1.903616
8349,734,1.9847359999999998
8350,711,1.9225439999999998
8351,723,1.9549919999999998
8352,715,1.93336
8353,729,1.9712159999999999
8354,731,1.976624
8355,737,1.992848
8356,740,2.00096
8357,743,2.0090719999999997
8358,744,2.011776
8359,750,2.028
8360,749,2.025296
8361,749,2.025296
8362,761,2.057744
8363,766,2.0712639999999998
8364,769,2.079376
8365,771,2.084784
8366,771,2.084784
8367,769,2.079376
8368,778,2.103712
8369,778,2.103712
8370,788,2.1307519999999998
8371,788,2.1307519999999998
8372,784,2.119936
8373,792,2.141568
8374,806,2.179424
8375,806,2.179424
8376,814,2.201056
8377,817,2.209168
8378,827,2.236208
8379,829,2.241616
8380,838,2.265952
8381,845,2.28488
8382,856,2.314624
8383,853,2.3065119999999997
8384,852,2.3038079999999996
8385,855,2.3119199999999998
8386,867,2.344368
8387,868,2.347072
8388,878,2.374112
8389,886,2.3957439999999997
8390,888,2.4011519999999997
8391,895,2.42008
8392,895,2.42008
8393,906,2.449824
8394,914,2.471456
8395,920,2.4876799999999997
8396,919,2.4849759999999996
8397,929,2.512016
8398,924,2.498496
8399,934,2.525536
8400,942,2.5471679999999997
8401,943,2.5498719999999997
8402,951,2.571504
8403,956,2.5850239999999998
8404,955,2.5823199999999997
8405,973,2.630992
8406,966,2.6120639999999997
8407,976,2.6391039999999997
8408,993,2.685072
8409,993,2.685072
8410,1005,2.71752
8411,1005,2.71752
8412,1009,2.7283359999999997
8413,1014,2.741856
8414,1030,2.7851199999999996
8415,1031,2.7878239999999996
8416,1023,2.7661919999999998
8417,1033,2.7932319999999997
8418,1034,2.7959359999999998
8419,1050,2.8392
8420,1061,2.868944
8421,1053,2.8473119999999996
8422,1065,2.8797599999999997
8423,1068,2.8878719999999998
8424,1081,2.923024
8425,1070,2.89328
8426,1089,2.9446559999999997
8427,1097,2.9662879999999996
8428,1109,2.9987359999999996
8429,1119,3.0257759999999996
8430,1113,3.009552
8431,1121,3.0311839999999997
8432,1135,3.0690399999999998
8433,1137,3.074448
8434,1152,3.1150079999999996
8435,670,1.81168
8436,672,1.8170879999999998
8437,675,1.8252
8438,678,1.8333119999999998
8439,689,1.8630559999999998
8440,688,1.8603519999999998
8441,687,1.857648
8442,688,1.8603519999999998
8443,688,1.8603519999999998
8444,700,1.8927999999999998
8445,678,1.8333119999999998
8446,677,1.8306079999999998
8447,705,1.9063199999999998
8448,713,1.9279519999999999
8449,706,1.9090239999999998
8450,710,1.9198399999999998
8451,713,1.9279519999999999
8452,721,1.9495839999999998
8453,704,1.903616
8454,707,1.9117279999999999
8455,716,1.9360639999999998
8456,747,2.019888
8457,728,1.9685119999999998
8458,708,1.914432
8459,753,2.0361119999999997
8460,731,1.976624
8461,752,2.0334079999999997
8462,755,2.04152
8463,735,1.9874399999999999
8464,739,1.9982559999999998
8465,748,2.022592
8466,767,2.073968
8467,771,2.084784
8468,772,2.087488
8469,764,2.0658559999999997
8470,783,2.117232
8471,784,2.119936
8472,803,2.171312
8473,808,2.1848319999999997
8474,816,2.206464
8475,817,2.209168
8476,822,2.2226879999999998
8477,820,2.2172799999999997
8478,837,2.263248
8479,830,2.2443199999999996
8480,849,2.295696
8481,845,2.28488
8482,866,2.3416639999999997
8483,856,2.314624
8484,868,2.347072
8485,869,2.349776
8486,872,2.357888
8487,878,2.374112
8488,889,2.4038559999999998
8489,896,2.422784
8490,905,2.44712
8491,907,2.452528
8492,911,2.4633439999999998
8493,911,2.4633439999999998
8494,934,2.525536
8495,929,2.512016
8496,941,2.5444639999999996
8497,940,2.54176
8498,946,2.557984
8499,957,2.587728
8500,959,2.593136
8501,964,2.6066559999999996
8502,977,2.6418079999999997
8503,979,2.647216
8504,973,2.630992
8505,990,2.67696
8506,1001,2.7067039999999998
